type,cpu,time,iterations
1,32,6.71582,9232
0,32,0.578119,617
1,32,4.37761,5946
0,32,3.30768,4328
1,32,2.81726,3841
0,32,4.15207,5461
0,0,8.0432,98452
1,0,40.6969,520423
0,0,4.13476,53775
1,0,2.86317,36113
0,0,17.7585,229238
1,0,20.8026,260183
0,0,0.374061,4288
1,0,0.970861,12953
0,0,0.355281,5008
1,0,0.0118303,0
0,1,54.3407,421548
1,1,3.88462,31546
0,1,88.9927,695454
1,1,70.2367,556360
0,1,1.55056,13386
1,1,7.86878,67808
0,1,98.5604,793319
1,1,238.315,1913342
0,1,0.345311,3000
1,1,99.6325,773718
0,2,0.438144,3139
1,2,4.66633,32700
0,2,30.4462,229306
1,2,10.2014,71581
0,2,36.3099,259287
1,2,67.2148,500645
0,2,23.3714,170220
1,2,0.0547713,0
0,2,0.0670659,569
1,2,27.4332,201705
0,4,5.34441,32295
1,4,11.1114,74855
0,4,9.28565,61884
1,4,0.0725287,269
0,4,31.9922,201310
1,4,11.2802,74318
0,4,6.12719,40643
1,4,14.7479,96899
0,4,13.7052,88191
1,4,8.71971,58978
0,6,0.396203,1000
1,6,0.129633,0
0,6,0.306972,1000
1,6,0.1469,305
0,6,3.1162,10106
1,6,0.671317,2328
0,6,0.0692567,40
1,6,0.0302562,0
0,6,12.5928,54587
1,6,1.85243,9976
0,8,2.86793,7796
1,8,0.0578244,0
0,8,73.3397,195138
1,8,0.646468,1500
0,8,0.283112,156
1,8,1.7352,3863
0,8,5.45852,14218
1,8,0.0220698,0
0,8,87.1144,229302
1,8,14.2679,37847
0,12,11.0583,30827
1,12,0.128521,0
0,12,2.93988,8580
1,12,2.92797,8867
0,12,2.33286,6912
1,12,8.23787,24516
0,12,9.33887,26035
1,12,24.8008,69973
0,12,1.21692,3301
1,12,1.66702,5049
0,16,6.79701,15839
1,16,3.22979,7674
0,16,1.31449,3213
1,16,11.8744,29549
0,16,0.794323,1742
1,16,0.0822152,0
0,16,11.7519,28520
1,16,0.507556,1000
0,16,14.4077,35204
1,16,0.578483,1258
0,24,30.6339,52638
1,24,15.1497,26507
0,24,0.606667,1079
1,24,2.54277,4453
0,24,4.74914,7622
1,24,11.2449,19725
0,24,7.48303,12699
1,24,4.07109,6635
0,24,9.50501,15872
1,24,9.1056,15782
0,32,11.9419,15758
1,32,36.1137,48705
0,32,13.1195,16703
1,32,8.85253,12039
0,32,4.06906,5345
1,32,1.46677,1629
0,32,14.3647,18661
1,32,0.546233,540
0,32,2.18454,2868
1,32,3.23178,4394
0,0,23.7152,313156
1,0,0.955619,12497
0,0,2.37589,30525
1,0,23.6884,304427
0,0,1.04185,13203
1,0,10.1274,134640
0,0,13.2694,170867
1,0,43.1393,555350
0,0,45.7043,576438
1,0,4.17523,54048
0,1,19.5639,154445
1,1,113.667,896927
0,1,39.6321,308548
1,1,29.8469,231517
0,1,57.395,436679
1,1,69.4255,545389
0,1,6.53003,49961
1,1,523.444,4155598
0,1,16.3321,125532
1,1,53.7045,433541
0,2,13.2717,95509
1,2,10.4367,81506
0,2,13.2238,97429
1,2,0.122071,504
0,2,9.05332,67211
1,2,39.4687,295563
0,2,39.03,282876
1,2,2.14842,20401
0,2,0.248446,1000
1,2,8.62389,70272
0,4,-620.366,3950263
1,4,5.30537,35266
0,4,10.4849,68340
1,4,0.368187,1000
0,4,10.0258,61611
1,4,12.4799,81018
0,4,12.5491,75687
1,4,12.5835,79492
0,4,0.0770602,46
1,4,20.5855,137865
0,6,38.8954,150946
1,6,0.404947,1139
0,6,15.0991,47938
1,6,22.518,84071
0,6,0.381581,1321
1,6,2.4883,8530
0,6,30.7284,129109
1,6,25.5146,107947
0,6,0.819083,3433
1,6,0.954856,3313
0,8,4.7461,12964
1,8,13.9467,42531
0,8,21.1685,54245
1,8,1.66143,4189
0,8,3.30197,8513
1,8,2.03532,5431
0,8,15.0819,41287
1,8,1.16835,3365
0,8,72.7085,203786
1,8,4.14388,10884
0,12,0.629905,906
1,12,1.14733,2941
0,12,5.45477,14717
1,12,0.815071,2011
0,12,0.612313,1761
1,12,0.710998,1985
0,12,1.95285,5623
1,12,11.0719,31207
0,12,7.29948,21001
1,12,16.8123,48075
0,16,9.67935,23760
1,16,0.329164,806
0,16,0.581098,1454
1,16,4.70076,11619
0,16,0.525048,1241
1,16,4.73218,11972
0,16,0.639166,1139
1,16,15.0227,38521
0,16,26.1687,65369
1,16,0.967572,1564
0,24,5.067,8549
1,24,0.648703,1208
0,24,4.27903,6836
1,24,0.0406912,0
0,24,1.86948,2975
1,24,0.208929,0
0,24,3.2518,4779
1,24,0.441565,587
0,24,0.322702,0
1,24,4.92871,8587
0,32,0.701865,930
1,32,4.45302,5983
0,32,1.01838,1329
1,32,3.65174,4470
0,32,-2599.5,3471404
1,32,-3286.33,4999120
0,32,-3439.65,4999737
1,32,-3449.04,4999749
0,32,-3487.26,4999739
1,32,-3482.05,4999461
0,0,60.7757,795231
1,0,0.774166,10526
0,0,0.607648,7886
1,0,0.929267,12233
0,0,0.311639,4000
1,0,0.609217,7494
0,0,0.0304632,371
1,0,43.1201,534712
0,0,0.0265865,135
1,0,0.00762192,0
0,1,-513.008,3960345
1,1,18.2991,140797
0,1,5.63648,43726
1,1,-503.421,3994454
0,1,0.285385,1828
1,1,3.53432,27847
0,1,60.7832,474954
1,1,9.47673,77880
0,1,0.400761,3080
1,1,14.4479,107574
0,2,24.8581,192661
1,2,1.51024,10466
0,2,0.619548,4904
1,2,9.22284,64914
0,2,26.5487,194345
1,2,32.4205,243065
0,2,0.177244,1000
1,2,7.88151,58738
0,2,0.432818,3000
1,2,6.77162,50062
0,4,11.6763,71499
1,4,1.02694,7280
0,4,0.233866,1000
1,4,0.270006,1106
0,4,0.279011,1143
1,4,30.3364,201083
0,4,15.6586,102494
1,4,1.15604,6984
0,4,0.0201225,0
1,4,14.6227,98956
0,6,3.38873,10268
1,6,1.61105,5909
0,6,1.19934,3978
1,6,20.8703,79446
0,6,26.0055,95885
1,6,13.0327,51303
0,6,15.5827,51211
1,6,0.925116,5419
0,6,13.7513,44694
1,6,0.816595,2677
0,8,0.224168,0
1,8,5.48108,14543
0,8,0.160261,78
1,8,13.2139,38359
0,8,1.45162,4956
1,8,78.194,221196
0,8,1.20519,3333
1,8,10.4706,32528
0,8,45.8239,116894
1,8,8.6115,23063
0,12,5.62915,16160
1,12,86.7307,237311
0,12,8.24089,22892
1,12,0.895736,2603
0,12,0.116828,235
1,12,0.413825,1243
0,12,12.0996,32182
1,12,2.26393,5908
0,12,3.27581,9503
1,12,0.0496527,0
0,16,0.499764,1224
1,16,3.33069,8322
0,16,0.31853,739
1,16,1.45333,3721
0,16,10.2858,24911
1,16,0.612397,1589
0,16,6.31246,15235
1,16,0.00166946,0
0,0,288.249,3664165
1,0,0.445494,5747
0,0,14.0238,180724
1,0,14.6081,179278
0,0,12.0337,159693
1,0,0.267886,3390
0,0,8.51344,111328
1,0,0.667261,8794
0,0,0.0657583,191
1,0,72.5263,911940
0,1,4.28805,32455
1,1,0.212563,1482
0,1,0.149553,354
1,1,18.2497,144850
0,1,5.97838,50053
1,1,4.84183,40782
0,1,0.483903,3577
1,1,46.4258,368923
0,1,0.0563676,138
1,1,2.65047,20954
0,2,51.5388,376444
1,2,26.0058,195026
0,2,39.346,282471
1,2,0.403668,3600
0,2,14.6109,101857
1,2,9.5391,75952
0,2,1.6893,10757
1,2,0.0142549,0
0,2,0.649983,4332
1,2,13.3928,100327
0,4,12.2759,77552
1,4,6.37136,41437
0,4,11.0714,73725
1,4,0.568253,3457
0,4,1.36502,10162
1,4,0.384897,1977
0,4,2.24691,10252
1,4,58.8973,396379
0,4,14.0385,90095
1,4,6.55764,37224
0,6,0.177617,133
1,6,13.5573,60786
0,6,4.03382,14545
1,6,0.0730649,0
0,6,1.00201,5117
1,6,7.85953,33139
0,6,0.197123,90
1,6,32.374,150787
0,6,0.245266,1000
1,6,4.17252,13595
0,8,3.85996,13231
1,8,4.01425,15077
0,8,11.8752,30129
1,8,9.25831,24179
0,8,59.8404,164185
1,8,19.6186,56250
0,8,13.3259,35103
1,8,3.05492,7932
0,8,1.25135,2409
1,8,8.49199,24105
0,12,1.99154,6024
1,12,11.1227,31574
0,12,3.90604,11145
1,12,0.383873,1032
0,12,0.997534,2800
1,12,0.20639,617
0,12,1.93743,5642
1,12,4.13601,12444
0,12,0.899627,2595
1,12,3.12972,9499
0,16,6.89838,16677
1,16,0.0806658,0
0,16,0.763509,1151
1,16,1.37792,3505
0,16,0.0726611,0
1,16,0.686898,1798
0,16,8.39964,20759
1,16,5.09755,11902
0,16,4.16668,10254
1,16,1.28448,3250
0,24,4.17642,7040
1,24,3.99752,6955
0,24,2.62325,4127
1,24,0.0106773,0
0,24,0.235322,0
1,24,6.82056,11804
0,24,3.81352,6426
1,24,9.72709,16784
0,24,1.93382,3229
1,24,0.967819,1289
0,32,11.3198,14984
1,32,0.17587,22
0,32,0.594707,0
1,32,0.0185341,37
0,32,1.02444,1373
1,32,15.3148,20474
0,32,4.89262,5635
1,32,2.2786,3063
0,32,6.45132,8511
1,32,0.907489,1236
0,0,11.6063,139174
1,0,23.2653,311313
0,0,25.4412,325479
1,0,24.2897,319550
0,0,7.94854,99303
1,0,15.0362,189591
0,0,0.587499,7229
1,0,12.5473,154578
0,0,134.936,1702846
1,0,56.3216,706908
0,1,-506.163,3845896
1,1,60.716,482572
0,1,46.0056,363206
1,1,31.5267,259215
0,1,0.685602,5576
1,1,4.71647,38500
0,1,70.7947,536659
1,1,68.9024,549280
0,1,15.7883,122046
1,1,14.4804,119118
0,2,0.0673204,182
1,2,11.1742,83621
0,2,2.78467,22752
1,2,4.7487,36337
0,2,0.0316789,0
1,2,0.670768,5480
0,2,3.30544,25125
1,2,1.70709,13153
0,2,0.208016,1000
1,2,6.37378,46342
0,4,17.184,105770
1,4,0.826394,5217
0,4,3.57706,20095
1,4,20.5723,138017
0,4,15.4918,101747
1,4,5.7381,35380
0,4,0.305279,1000
1,4,0.149036,0
0,4,1.13458,6754
1,4,5.26017,34080
0,6,8.27758,26237
1,6,1.54623,4858
0,6,3.29874,11202
1,6,34.9604,149028
0,6,13.4807,40849
1,6,0.336806,1000
0,6,2.97795,9758
1,6,5.82321,19109
0,6,-1074.97,3727076
1,6,36.4035,134252
0,8,2.79696,7041
1,8,17.3512,44515
0,8,5.95351,15434
1,8,22.7717,62775
0,8,2.64649,9178
1,8,13.7987,40562
0,8,26.9752,72155
1,8,3.25073,8205
0,8,0.114286,0
1,8,0.067148,178
0,12,1.14981,3204
1,12,1.12135,3414
0,12,0.3933,1000
1,12,1.5375,3819
0,12,0.700077,1316
1,12,5.92582,18088
0,12,0.686592,1965
1,12,18.1816,51422
0,12,7.51168,21369
1,12,0.767519,2181
0,16,0.642905,1599
1,16,0.0095724,22
0,16,0.471909,1144
1,16,2.61966,6413
0,16,9.64419,23074
1,16,10.0709,24968
0,16,9.0189,21146
1,16,1.41275,3579
0,16,0.96506,2318
1,16,5.8201,14732
0,24,0.425825,623
1,24,0.7111,1302
0,24,10.1993,17240
1,24,5.86039,10374
0,24,0.4284,474
1,24,0.977079,1611
0,24,7.76153,12921
1,24,0.791157,1236
0,24,11.0155,18077
1,24,1.45771,2467
0,32,0.866609,1159
1,32,4.27467,5556
0,32,1.94461,2251
1,32,4.04014,5462
0,32,1.24212,1666
1,32,8.62035,11798
0,32,8.14703,10741
1,32,2.3251,2862
0,32,3.77897,4893
1,32,13.3129,18145
0,0,14.1906,178943
1,0,14.4415,188204
0,0,4.80535,67731
1,0,2.72579,32842
0,0,0.164022,2263
1,0,50.2031,647118
0,0,0.759195,9591
1,0,0.139725,2000
0,0,8.67536,116711
1,0,1.60333,20257
0,1,2.76701,21698
1,1,0.429747,3800
0,1,3.75438,31191
1,1,7.84609,69577
0,1,63.9771,491075
1,1,176.456,1424025
0,1,0.120181,859
1,1,12.4159,97493
0,1,5.84449,50686
1,1,5.43711,41522
0,2,1.23744,8531
1,2,32.3747,233832
0,2,14.5314,107251
1,2,0.232121,685
0,2,0.844736,6700
1,2,0.231051,2000
0,2,0.574734,5071
1,2,0.119105,971
0,2,10.1343,77424
1,2,7.61517,62902
0,4,5.24471,38514
1,4,27.7668,194680
0,4,0.768387,3347
1,4,0.105148,368
0,4,3.21101,18775
1,4,0.0388165,0
0,4,1.12964,5633
1,4,0.212902,81
0,4,12.2742,80986
1,4,3.72027,24049
0,6,52.222,184586
1,6,16.5076,97140
0,6,6.24817,24921
1,6,4.25071,21092
0,6,0.167994,38
1,6,0.226078,750
0,6,10.3158,34797
1,6,0.868614,2607
0,6,7.91245,25280
1,6,0.20055,0
0,8,2.02965,5215
1,8,0.782691,2314
0,8,3.06445,10208
1,8,1.6496,4517
0,8,2.36445,6157
1,8,20.22,53991
0,8,0.489592,910
1,8,1.5993,4122
0,8,34.3063,88507
1,8,17.6133,46037
0,12,10.5643,28821
1,12,18.3348,53074
0,12,7.55485,21413
1,12,7.2903,21349
0,12,16.9035,46401
1,12,1.40435,3757
0,12,13.5284,36642
1,12,4.38853,12708
0,12,0.326441,0
1,12,5.28562,15009
0,16,1.4385,3554
1,16,0.656339,1401
0,16,0.727188,1377
1,16,6.04912,15191
0,16,4.14639,9614
1,16,0.779092,1393
0,16,5.50714,13534
1,16,4.31521,10972
0,16,7.36103,17876
1,16,6.10011,15825
0,24,16.0248,27290
1,24,5.86803,10245
0,24,0.821554,1400
1,24,4.35877,7615
0,24,4.51055,7657
1,24,1.02409,1789
0,24,3.5982,5701
1,24,10.3053,17999
0,24,1.12857,1528
1,24,0.178417,125
0,32,2.42458,3195
1,32,3.50782,4623
0,32,0.750208,1000
1,32,15.4254,21113
0,32,3.5141,4519
1,32,6.05799,8067
0,32,1.73417,2268
1,32,3.97858,5163
0,32,13.1732,16696
1,32,59.8071,81078
0,0,1.1271,14530
1,0,27.0188,338658
0,0,10.1751,133901
1,0,0.363857,4598
0,0,0.318841,4000
1,0,0.278919,2845
0,0,0.019264,0
1,0,9.22832,116212
0,0,0.293299,4000
1,0,15.0676,187343
0,1,55.6304,426250
1,1,9.04979,69377
0,1,243.551,1869633
1,1,0.352813,2678
0,1,187.429,1432477
1,1,114.585,905218
0,1,0.203444,1327
1,1,3.68376,33142
0,1,15.6174,124470
1,1,3.46506,27180
0,2,16.843,121987
1,2,0.839994,6996
0,2,6.10878,46597
1,2,0.374471,2185
0,2,19.1508,146757
1,2,5.50831,40868
0,2,4.21712,29681
1,2,17.2762,126247
0,2,10.4167,75128
1,2,13.459,97908
0,4,14.0045,80068
1,4,4.08557,19944
0,4,0.24522,1476
1,4,7.37655,46740
0,4,0.630536,4176
1,4,0.141818,1172
0,4,6.65885,46170
1,4,0.175019,1000
0,4,7.61536,52577
1,4,18.2853,112290
0,6,0.658513,2536
1,6,1.28779,4252
0,6,4.10696,15202
1,6,3.29264,14688
0,6,23.8216,83253
1,6,26.6273,116714
0,6,7.31127,23314
1,6,7.95511,43770
0,6,12.8698,41303
1,6,44.6508,174867
0,8,1.71488,4362
1,8,1.9174,4377
0,8,1.05423,3000
1,8,5.99232,20018
0,8,11.6784,31837
1,8,8.57684,22242
0,8,0.620295,1632
1,8,16.5015,49966
0,8,2.00711,5110
1,8,8.45698,22785
0,12,0.0692129,73
1,12,3.16876,9509
0,12,6.30915,18145
1,12,0.604984,998
0,12,0.501985,1000
1,12,0.128215,0
0,12,0.0965284,0
1,12,3.12581,9292
0,12,2.68499,7818
1,12,8.59765,25587
0,16,5.80006,14087
1,16,0.5064,1265
0,16,10.5636,26430
1,16,2.4452,6287
0,16,0.479843,1077
1,16,5.61993,14448
0,16,5.53663,13592
1,16,0.19799,317
0,16,7.16319,16723
1,16,8.63685,21989
0,24,0.445809,789
1,24,0.703936,1273
0,24,0.705351,407
1,24,16.1936,28397
0,24,5.22442,8973
1,24,3.68324,6375
0,24,0.641423,1116
1,24,1.17373,2091
0,24,2.4295,3979
1,24,0.47809,59
0,32,1.33311,1773
1,32,8.31742,11381
0,32,7.42904,9682
1,32,3.62632,4801
0,32,0.0988213,0
1,32,3.51172,4710
0,32,1.49379,1648
1,32,21.2243,28333
0,32,5.8257,7689
1,32,9.32388,12690
0,0,132.497,1684388
1,0,6.03721,75721
0,0,2.60271,33345
1,0,29.4675,366237
0,0,62.6271,791919
1,0,5.96439,72809
0,0,46.1994,580890
1,0,0.364081,4186
0,0,21.4457,273407
1,0,3.43344,42039
0,1,1.19408,9695
1,1,0.116845,1000
0,1,37.4908,288995
1,1,24.7389,190808
0,1,20.0015,153592
1,1,0.0774515,0
0,1,0.105707,0
1,1,0.067042,106
0,1,30.0064,237160
1,1,0.849883,7665
0,2,0.0115701,0
1,2,13.6796,100053
0,2,5.88114,44821
1,2,0.588743,4094
0,2,23.8148,176150
1,2,0.387398,2277
0,2,0.177135,707
1,2,12.7283,95392
0,2,0.0669544,0
1,2,29.4879,232855
0,4,8.26467,49394
1,4,2.62867,16428
0,4,0.0035333,0
1,4,9.14913,60317
0,4,1.23415,7944
1,4,5.88376,38695
0,4,8.05607,52270
1,4,0.0400397,0
0,4,14.338,87675
1,4,2.89306,17595
0,6,0.0373805,0
1,6,0.841253,3797
0,6,33.7929,113587
1,6,7.82886,26279
0,6,10.9186,36726
1,6,0.178423,0
0,6,2.11876,7969
1,6,0.101036,300
0,6,2.03934,6589
1,6,42.9206,172729
0,8,15.4597,41117
1,8,13.6629,35943
0,8,15.3695,40198
1,8,19.3992,57335
0,8,13.966,37875
1,8,0.173028,156
0,8,45.7481,122880
1,8,19.8753,54136
0,8,0.0683058,0
1,8,5.90677,15959
0,12,1.94075,5709
1,12,0.782193,2329
0,12,2.85296,8262
1,12,0.745835,2280
0,12,0.071312,208
1,12,0.565061,1739
0,12,1.82086,5227
1,12,1.37534,4219
0,12,5.36412,15420
1,12,0.89563,1891
0,16,2.19824,5385
1,16,0.811262,2021
0,16,0.0962624,56
1,16,4.31826,10763
0,16,0.132186,0
1,16,1.46312,3727
0,16,5.39027,13275
1,16,6.084,15265
0,16,4.11185,9721
1,16,0.677174,1447
0,24,1.85296,3193
1,24,1.62532,2630
0,24,2.61182,4355
1,24,0.238036,135
0,24,0.940863,1600
1,24,0.461189,166
0,24,4.72015,7815
1,24,0.795423,972
0,24,2.15696,3550
1,24,0.646167,453
0,32,2.31796,2727
1,32,15.5045,20880
0,32,8.42403,11141
1,32,8.66908,11348
0,32,2.4982,3237
1,32,4.16578,5021
0,32,1.18364,1557
1,32,17.0197,22685
0,32,0.548065,72
1,32,0.0880893,131
0,0,0.0102406,59
1,0,0.644923,8295
0,0,44.7444,544642
1,0,0.0701048,62
0,0,23.3082,285952
1,0,123.31,1526178
0,0,15.9301,194731
1,0,8.53434,105550
0,0,0.0300634,0
1,0,25.1597,318239
0,1,64.2556,479356
1,1,1.29407,11096
0,1,0.0350261,74
1,1,0.532744,4143
0,1,35.0779,271951
1,1,116.106,898265
0,1,7.13988,55760
1,1,6.89406,55109
0,1,19.5163,147046
1,1,26.5904,205150
0,2,83.9805,595892
1,2,0.770195,6171
0,2,1.04292,8058
1,2,0.180423,1148
0,2,5.00857,39283
1,2,13.7415,113321
0,2,48.5402,339446
1,2,30.1807,228041
0,2,2.45796,18120
1,2,3.78664,28506
0,4,1.40639,6699
1,4,7.80289,48166
0,4,5.34281,24828
1,4,38.7771,250223
0,4,13.3561,78523
1,4,0.0632662,0
0,4,1.089,7372
1,4,6.8072,46882
0,4,4.35335,28131
1,4,0.330204,2216
0,6,18.2075,85344
1,6,35.18,134418
0,6,15.9187,52624
1,6,31.9097,159600
0,6,1.26611,3889
1,6,6.43242,25810
0,6,5.36618,17430
1,6,0.227624,747
0,6,9.13458,34739
1,6,7.50945,22344
0,8,17.8323,47129
1,8,3.68138,11971
0,8,1.00355,2191
1,8,0.11427,453
0,8,4.74549,12051
1,8,6.3618,17102
0,8,2.62676,6301
1,8,3.31424,8340
0,8,9.45953,25061
1,8,8.7101,21713
0,12,0.258974,82
1,12,2.70457,7383
0,12,5.50333,16025
1,12,0.290448,554
0,12,1.29874,3715
1,12,2.39959,7207
0,12,3.96571,11428
1,12,28.363,78703
0,12,0.323641,318
1,12,8.5751,24872
0,16,7.73858,19099
1,16,1.12441,2903
0,16,12.432,30036
1,16,7.89569,19748
0,16,8.51243,19881
1,16,1.45782,3468
0,16,0.744238,1815
1,16,0.0220218,18
0,16,0.752338,1061
1,16,2.45643,6141
0,24,2.24216,3818
1,24,3.09596,5266
0,24,0.156459,100
1,24,0.936915,1214
0,24,1.04935,1540
0,0,7.76839,95774
0,0,91.6903,1151237
0,0,62.1639,787721
0,0,15.8974,199269
0,0,8.78292,113753
0,1,41.3051,381795
0,1,1.01672,8798
0,1,19.236,164689
0,1,79.5221,724978
0,1,0.0200216,72



0,0,24.8847,326715
0,0,5.4463,69456
0,0,4.59418,62424
0,0,4.532,54696
0,0,23.1909,296663
0,0,14.7463,186086
0,64,5.10115,3542
0,64,0.138199,26
0,64,2.19936,1376
0,64,3.14258,1974
0,64,6.58112,4523
0,0,24.4383,289947
0,128,4.67277,1554
0,128,7.81268,2285
0,128,21.5091,7167
0,128,6.31175,2119
0,128,2.19622,634
0,64,2.49938,1758
0,64,1.31673,905
0,64,13.7848,9532
0,64,19.1648,13120
0,64,0.813096,85
0,0,4.10817,48146
0,0,2.29163,27797
0,0,2.63475,32093
0,0,6.42643,83389
0,0,13.4379,163924
0,1,157.618,1213903
0,1,0.114021,0
0,1,19.6101,156185
0,1,10.9873,86679
0,1,0.222763,1597
0,2,0.0353974,0
0,2,0.555915,4795
0,2,13.2352,97592
0,2,0.24903,1000
0,2,0.773827,5539
0,4,14.3133,89828
0,4,0.446614,2651
0,4,3.57298,21305
0,4,7.07102,48344
0,4,0.0722986,0
0,6,9.29717,38649
0,6,10.7142,44040
0,6,1.97958,6656
0,6,9.55869,38579
0,6,0.487529,1000
0,8,22.5472,61761
0,8,18.6264,49569
0,8,7.70508,22088
0,8,0.011504,0
0,8,2.30185,6026
0,12,6.42794,17886
0,12,2.67841,7535
0,12,12.1354,34359
0,12,1.19357,3576
0,12,0.012508,0
0,16,1.21566,2972
0,16,7.33353,17966
0,16,13.4794,33172
0,16,2.10006,5072
0,16,1.52343,3531
0,24,1.6132,2731
0,24,49.4088,85589
0,24,0.232918,403
0,24,9.83705,16797
0,24,2.0134,3444
0,32,3.66047,4823
0,32,5.63529,7228
0,32,1.70361,2221
0,32,8.2901,10930
0,32,29.8526,39488
0,128,3.58404,986
0,128,0.0279051,0
0,128,2.36269,587
0,128,4.79228,1638
0,128,3.08528,1107
0,128,45.7302,15097
0,128,9.94068,3381
0,64,9.9944,6866
0,64,0.575363,0
0,64,3.96368,2626
0,64,43.2239,29489
0,64,2.63128,1607
0,0,21.4701,254700
0,0,30.4796,369137
0,0,8.0778,96240
0,0,9.42848,110089
0,0,0.144128,1000
0,1,3.48875,26383
0,1,5.57437,46774
0,1,11.8293,89924
0,1,64.142,498775
0,1,67.938,525145
0,2,37.9512,269386
0,2,31.3739,230095
0,2,11.0713,79660
0,2,0.0187547,0
0,2,7.80656,55321
0,4,0.599459,3684
0,4,2.48545,16080
0,4,15.3606,96408
0,4,6.45917,41447
0,4,2.54761,16521
0,6,2.58208,8256
0,6,1.16007,5260
0,6,0.0692939,0
0,6,23.4151,74467
0,6,1.04255,4872
0,8,12.1263,31052
0,8,6.66294,17417
0,8,1.5559,3918
0,8,0.443611,1000
0,8,5.70791,16335
0,12,1.3103,2997
0,12,0.919494,2665
0,12,15.0154,41280
0,12,75.7198,203841
0,12,4.07277,11790
0,16,1.51738,3603
0,16,8.58827,21458
0,16,0.949869,2325
0,16,1.13228,2664
0,16,0.985973,2431
0,24,6.08192,10364
0,24,0.690043,1198
0,24,40.6568,68272
0,24,0.623621,591
0,24,2.79333,4771
0,32,1.37669,1800
0,32,0.59252,204
0,32,2.07034,2652
0,32,0.987672,1314
0,32,1.1995,1019
0,128,22.2024,7793
0,128,12.7277,4036
0,128,7.50745,2538
0,128,10.6142,3357
0,128,10.6355,3602
0,64,6.43421,3918
0,64,8.09951,5686
0,64,2.58027,1808
0,64,9.28341,6374
0,64,3.75499,2584
0,0,41.3062,480805
0,0,33.8173,400332
0,0,0.0802806,526
0,0,98.6255,1189967
0,0,0.0342572,0
0,1,17.6275,137068
0,1,23.6036,182170
0,1,39.1692,303851
0,1,72.2617,564783
0,1,71.7737,588249
0,2,473.953,3505858
0,2,1.49664,9846
0,2,1.34992,11502
0,2,14.0643,97225
0,2,2.51716,21675
0,4,0.169701,568
0,4,0.00487999,0
0,4,4.51511,25540
0,4,0.677636,2538
0,4,1.07218,6089
0,6,0.947736,2560
0,6,2.30244,8070
0,6,2.63856,8286
0,6,1.56632,5224
0,6,9.19241,36541
0,8,4.61889,13061
0,8,2.76453,7589
0,8,33.8186,91665
0,8,0.740691,2886
0,8,5.15606,13681
0,12,4.82386,14464
0,12,0.405398,1175
0,12,5.43775,15652
0,12,0.0670494,0
0,12,4.08416,11932
0,16,1.34381,3428
0,16,7.08982,17203
0,16,0.789718,1907
0,16,1.81392,4544
0,16,0.725434,1806
0,24,1.70687,2881
0,24,0.679384,1108
0,24,1.16891,1641
0,24,0.00937388,0
0,24,13.2997,21578
0,32,2.27567,2266
0,32,3.02568,4039
0,32,0.30578,222
0,32,34.0548,44608
0,32,9.41027,12419
0,128,12.9201,4502
0,128,2.63272,488
0,128,1.35097,232
0,128,5.34705,1760
0,128,-13828.3,4978029
0,64,-6585.58,4999881
0,64,-6653.08,5000000
0,128,2.47618,917
0,128,2.58243,822
0,128,14.353,4821
0,128,3.94591,1296
0,128,2.01154,721
0,64,3.17494,2168
0,64,8.37301,5782
0,64,0.959458,660
0,64,13.4038,9191
0,64,3.5333,2447
0,0,32.985,387913
0,0,44.7227,525678
0,0,1.45182,16717
0,0,0.417835,5553
0,0,23.0685,272016
0,1,2.3254,19091
0,1,82.0326,643658
0,1,14.5006,114834
0,1,0.0177015,0
0,1,14.1323,105574
0,2,0.728589,6351
0,2,0.524741,3415
0,2,12.5348,96343
0,2,0.206864,1453
0,2,0.405847,3166
0,4,1.60102,9609
0,4,0.747557,4495
0,4,1.19809,7012
0,4,2.63641,16466
0,4,0.627251,3281
0,6,29.2187,101029
0,6,28.6447,115189
0,6,1.97212,10427
0,6,0.431633,1984
0,6,1.68068,5804
0,8,37.8383,103613
0,8,4.77995,16425
0,8,3.22704,8190
0,8,-1307.15,3634387
0,8,12.6228,36209
0,12,3.78054,11479
0,12,0.480502,1135
0,12,2.16987,6493
0,12,0.878259,2746
0,12,1.60537,4508
0,16,0.709255,1245
0,16,13.435,32107
0,16,0.766152,1052
0,16,1.7826,4349
0,16,1.96491,4651
0,24,12.9942,21366
0,24,13.4205,22541
0,24,14.6537,24985
0,24,1.76111,2203
0,24,1.44702,2424
0,32,1.30929,1680
0,32,1.80657,1592
0,32,7.78365,10028
0,32,1.25134,1670
0,32,2.02272,2501
0,128,15.8309,5128
0,128,16.074,5397
0,128,10.4757,3351
0,128,4.96704,1651
0,128,1.19114,0
0,64,4.24481,2927
0,64,0.107847,0
0,64,4.50079,3082
0,64,3.32992,2247
0,64,3.5662,2443
0,0,-340.01,4019002
0,0,109.673,1321646
0,0,35.5085,431997
0,0,10.1481,119296
0,0,0.751205,9240
0,1,117.373,911510
0,1,1.68959,13232
0,1,1.4414,11753
0,1,0.0102292,0
0,1,6.36238,52707
0,2,1.54405,13385
0,2,11.6818,82053
0,2,0.593656,4265
0,2,1.92807,17149
0,2,244.857,1806550
0,4,0.0842235,0
0,4,0.562513,3572
0,4,1.41377,8351
0,4,6.91177,46902
0,4,2.21202,13173
0,6,0.824095,3000
0,6,1.27132,6966
0,6,0.639554,2848
